NAME	TITLE	SCORE	
AKAP17A		-0.2339591	
PRSS36		-0.23485135	
DCTD		-0.23496832	
PCK2		-0.23530896	
WDR91		-0.23540881	
TSHZ1		-0.23555243	
SLC30A3		-0.23595162	
TMCO4		-0.23621063	
HMMR		-0.236283	
EVC2		-0.23675719	
UBOX5		-0.23690434	
BRD9		-0.23743156	
RPL22		-0.23803484	
FRMPD1		-0.2393454	
CADPS2		-0.23949869	
EML5		-0.24006559	
ZNF567		-0.24081294	
CDKN2AIP		-0.24089783	
L3MBTL4		-0.24102502	
NRN1		-0.24172091	
POLR2A		-0.24172914	
GTF2H4		-0.24204944	
NDUFC2		-0.24205756	
MANBA		-0.24208395	
FER		-0.24309085	
CRHBP		-0.2433497	
KIF9		-0.24356973	
OLR1		-0.2437494	
GNA14		-0.24405394	
UGGT1		-0.24446268	
LRRC28		-0.24464457	
TMEM131		-0.24485648	
MPV17		-0.24495275	
LIPT2		-0.24560902	
TEX30		-0.24574815	
TUBE1		-0.24601582	
MRPL28		-0.24609177	
MED30		-0.24618885	
ANKRD2		-0.24656865	
KDM4D		-0.2465756	
NOL12		-0.24708968	
LIAS		-0.24715984	
TOR3A		-0.24728835	
ZKSCAN3		-0.24730198	
MLX		-0.24773094	
CPT2		-0.24832448	
ADAMTS17		-0.24846902	
KDELR3		-0.2486526	
RAB11FIP2		-0.24891643	
ALG9		-0.24910632	
GID4		-0.24930093	
DCBLD2		-0.24934505	
TP53BP1		-0.24951623	
SLC31A2		-0.25040534	
SEMA3D		-0.2506334	
PLAC8		-0.25073013	
ATE1		-0.25118077	
ZNF569		-0.25182366	
STK38L		-0.2518566	
CBFA2T2		-0.25192484	
NAMPT		-0.252551	
BMP5		-0.25294432	
ERRFI1		-0.2529986	
CRYGS		-0.2538497	
PDIA5		-0.25418103	
MAPKAP1		-0.25506908	
SMARCD3		-0.25511405	
RXRG		-0.2551703	
SIPA1		-0.25567862	
CACNA1D		-0.25571594	
TRMT2B		-0.2567422	
MYOM2		-0.2568965	
NEXN		-0.25710538	
MFAP3L		-0.25745168	
MRPS28		-0.25828683	
ALDH1A3		-0.25845072	
WRAP73		-0.25855047	
ENOX1		-0.25871837	
PRRC2A		-0.25910163	
KCMF1		-0.25928384	
OSGEP		-0.25961336	
GPR6		-0.25964454	
GREM1		-0.25977364	
PHF21A		-0.2598418	
ELL2		-0.26052892	
ATP7B		-0.2607861	
DET1		-0.26087967	
GOLGA5		-0.26125735	
TMEM50A		-0.26126522	
NUP153		-0.2614127	
REXO1		-0.26214832	
WDR74		-0.26223606	
SYNE2		-0.26236328	
RALA		-0.26244777	
FOXRED2		-0.26252794	
ZNF143		-0.2628253	
DZANK1		-0.26299477	
CHERP		-0.26363188	
RRAGC		-0.26374564	
RSF1		-0.26386932	
SPTBN2		-0.26415893	
PKP4		-0.26466626	
ICAM2		-0.26468688	
HTR2B		-0.26488724	
ZPBP		-0.26497853	
GSTO2		-0.2656832	
SLC35A5		-0.2656919	
GPR3		-0.2664657	
ETF1		-0.26710936	
GABARAPL2		-0.26776183	
PLP2		-0.26789284	
ZNHIT1		-0.26809335	
ERCC4		-0.26818192	
CCNY		-0.2682031	
GADD45G		-0.26821303	
RARG		-0.26854628	
TSPAN15		-0.26879257	
MED13L		-0.2689517	
GTF2E1		-0.2693876	
RHBDD3		-0.26959068	
SCN3A		-0.26975313	
ESYT2		-0.2702723	
LSM2		-0.27083158	
HNRNPH3		-0.27128375	
ZNF655		-0.27143142	
MTF1		-0.2717146	
PPARD		-0.27189308	
SCAPER		-0.27304915	
ECM1		-0.27355927	
ALAS1		-0.27371332	
FANK1		-0.27463204	
VPS45		-0.27491018	
LRRC45		-0.2754093	
ALX3		-0.2758555	
MIB2		-0.2760145	
EZH2		-0.27605724	
PLXNB1		-0.27615646	
ASXL1		-0.27622265	
LARP4B		-0.2765769	
LGI1		-0.27713662	
GAN		-0.2773107	
RASD1		-0.2778103	
SPAG8		-0.27825108	
XPO5		-0.27829394	
ZNF821		-0.27835733	
TPRA1		-0.2785092	
SLC4A2		-0.2808403	
RGS20		-0.28161702	
MRPL50		-0.28181002	
BRWD3		-0.28197268	
NAA25		-0.28206953	
TSEN34		-0.28255048	
ATP11C		-0.2826123	
SNRPD2		-0.2829362	
BMAL1		-0.28410873	
CCM2		-0.2843361	
SLC25A28		-0.28452033	
STK16		-0.2845822	
DIAPH3		-0.28517064	
GGA3		-0.28517768	
CWC25		-0.28543228	
CTSW		-0.2856629	
PON3		-0.2856882	
BTN3A3		-0.28572968	
RARS2		-0.2860558	
PAMR1		-0.2865053	
VRK2		-0.28652838	
THUMPD2		-0.28684625	
FNDC3B		-0.28768322	
GMPR2		-0.28823173	
STK32A		-0.28869125	
ANAPC10		-0.28896862	
KDM4B		-0.28918535	
HRAS		-0.28919318	
RECQL		-0.2892233	
FOXJ1		-0.2895344	
KLHDC8B		-0.2897275	
PYGL		-0.28997627	
HLA-DRB5		-0.29004166	
TARBP2		-0.29014033	
TMED1		-0.29028374	
SDR16C5		-0.29068372	
COA5		-0.29116067	
EMC6		-0.29165947	
FBN1		-0.2923437	
FKBP8		-0.29247525	
DHODH		-0.29248336	
TOMM22		-0.2926012	
RNF138		-0.29295984	
TSEN2		-0.29297242	
PLD5		-0.2931703	
LRRC39		-0.2934176	
FTH1		-0.29385647	
USP3		-0.29405427	
SCG3		-0.2943561	
CTCF		-0.2947217	
AGER		-0.2954018	
TAF11		-0.2954081	
RALY		-0.29581508	
ZIK1		-0.29594538	
MRPL23		-0.29602304	
MAGOHB		-0.29604006	
MPPED2		-0.29655954	
TGFBR1		-0.29661092	
SGTA		-0.296659	
HIPK1		-0.29680362	
MPP4		-0.29714382	
SRMS		-0.29737702	
ZFP90		-0.29758537	
DNAH1		-0.29795656	
NDUFB8		-0.2980496	
TAOK2		-0.2981517	
HAGHL		-0.29850763	
GPR22		-0.2991791	
ROPN1B		-0.29956177	
POLR3E		-0.29964954	
FASTK		-0.29976082	
RFX2		-0.30002615	
C22orf23		-0.30020413	
PSMD4		-0.30034852	
MAP3K14		-0.3003904	
ERH		-0.30052224	
ADAM12		-0.30063745	
PTCD3		-0.30109516	
HNRNPU		-0.3011132	
MRPL53		-0.30153853	
ZNF24		-0.3018444	
PPP1R12A		-0.3019007	
EMILIN2		-0.3019271	
RPL35A		-0.3020319	
FIBP		-0.30338198	
ZNF585A		-0.3034119	
NTSR1		-0.30360943	
FBXL8		-0.3038019	
AHR		-0.30436683	
IFT74		-0.30454788	
NCK1		-0.3046024	
CPA5		-0.3048082	
ZNF532		-0.3048455	
PRMT7		-0.30492684	
EXOSC2		-0.30509517	
BMP7		-0.3052297	
WDR1		-0.30544227	
REEP3		-0.3055871	
RGS2		-0.30582473	
SEC61B		-0.30586883	
TLK1		-0.30600795	
DLEC1		-0.30603063	
IGSF9		-0.3060453	
SLC26A4		-0.30634263	
TRIM24		-0.3067331	
F5		-0.30682248	
SRPK1		-0.30721438	
PIGT		-0.30780628	
RSL1D1		-0.30810532	
ARHGAP12		-0.30824217	
EIF3F		-0.30848548	
BICC1		-0.3086784	
CCNF		-0.308831	
CYP39A1		-0.30985832	
GIN1		-0.31018013	
ERI2		-0.31018463	
INPP1		-0.31106755	
TBC1D2		-0.31115836	
DNAJC17		-0.31136355	
CLPTM1L		-0.31201112	
ARHGEF12		-0.31271082	
TFPT		-0.3132773	
TRHDE		-0.31335673	
ITPK1		-0.31364974	
KIF13A		-0.31365287	
ARHGEF2		-0.31421322	
GDI2		-0.31521705	
NUP205		-0.31561452	
COL25A1		-0.31571877	
LY6G5C		-0.3159797	
SP5		-0.31619534	
IL18		-0.31645483	
ZNF429		-0.31684232	
TTC39C		-0.3169208	
CA2		-0.31810588	
SYNGR2		-0.31883672	
PDE6C		-0.3190233	
TMPRSS7		-0.31918523	
RPS15		-0.3196033	
TMEM106A		-0.31982687	
STOML1		-0.32025445	
REXO4		-0.3208811	
ESD		-0.3210448	
MAPK4		-0.32111666	
STON2		-0.32116976	
RBM22		-0.3218892	
DHX16		-0.32222137	
ADAP2		-0.32233375	
HHEX		-0.3224709	
LUC7L2		-0.32259768	
CCDC167		-0.32273763	
ZNF146		-0.32347035	
RNF31		-0.323525	
RFXANK		-0.3240261	
RBM26		-0.32511273	
LZTS2		-0.32514274	
VENTX		-0.32563895	
PRICKLE3		-0.32603148	
ZNF608		-0.326045	
ZNF74		-0.32630378	
CSNK2A2		-0.3264191	
ZNF593		-0.3266428	
SMTN		-0.32707575	
HCFC2		-0.32707998	
PGS1		-0.3278468	
DNAJC4		-0.3280797	
VWA2		-0.32827157	
DAZAP1		-0.32853493	
PMVK		-0.32853982	
PDAP1		-0.3287284	
MYL6		-0.32936212	
NSUN7		-0.32949695	
SLC47A2		-0.32950023	
KLF7		-0.3297046	
EDEM3		-0.33018434	
AVIL		-0.33055326	
HEATR5B		-0.33059704	
CCDC127		-0.33070523	
CD46		-0.33117598	
TBCEL		-0.33128634	
DNAJB9		-0.33147594	
ZFYVE26		-0.33156624	
SUDS3		-0.33170664	
EVI5		-0.33172208	
AMIGO3		-0.33195364	
AP3S1		-0.33225444	
BUB3		-0.33239463	
GK5		-0.33254308	
ANAPC4		-0.33258188	
MAD1L1		-0.3327967	
PPM1D		-0.3329245	
CRMP1		-0.33302814	
SDCBP		-0.33302844	
PRC1		-0.33310303	
LRRC17		-0.33331576	
FCHSD2		-0.33373737	
RPIA		-0.33520496	
EPN2		-0.33546335	
MRPS21		-0.33560413	
UNC13D		-0.3356976	
MSMP		-0.33602065	
CNOT4		-0.33684185	
ATP1B3		-0.3373031	
RASAL2		-0.33792627	
DZIP1		-0.33855882	
RMND1		-0.3388257	
RC3H1		-0.3388757	
MRPL34		-0.33945325	
PTGFR		-0.33972645	
IL1RAPL2		-0.33990282	
NR4A3		-0.3399501	
COMMD9		-0.3400227	
SART3		-0.34031484	
FPGS		-0.3403765	
ZNF664		-0.34088337	
RANGRF		-0.3411088	
TAS2R1		-0.3412967	
CDK12		-0.34143972	
DHRS1		-0.34161094	
EXOC3L1		-0.34173536	
UNC45B		-0.3417843	
SLC6A7		-0.34185174	
SBF2		-0.34193394	
CAB39L		-0.34229088	
ANAPC16		-0.34286374	
BRD1		-0.34307018	
WDR54		-0.34310797	
TNRC6C		-0.34396273	
ISG20L2		-0.34438777	
RUVBL2		-0.34463093	
ANXA3		-0.34473437	
STAT2		-0.34484154	
LDHA		-0.34501362	
TGFBR3		-0.34503746	
CIITA		-0.34513268	
CDK13		-0.3452944	
TOB2		-0.34555084	
MIEN1		-0.34574938	
GEMIN5		-0.34688535	
RNF146		-0.34720698	
GABARAP		-0.34758633	
CAAP1		-0.34808522	
NARS2		-0.3490965	
SERAC1		-0.34922874	
CHN1		-0.3493682	
NICN1		-0.3497198	
SLC39A4		-0.3497888	
FAM3A		-0.34985092	
MPZL1		-0.34989744	
CNTN5		-0.3504294	
FANCM		-0.35051808	
UNC13C		-0.35126078	
LTC4S		-0.35170662	
TRIB1		-0.35180458	
ABHD1		-0.35240376	
PCBD1		-0.35257825	
PTPRG		-0.3531135	
SIGLEC9		-0.35323137	
SEC24A		-0.3532352	
ATP2A3		-0.3534075	
ADIPOR2		-0.35388628	
OSBPL7		-0.35388967	
F13A1		-0.35472146	
INTS6		-0.3548068	
VGLL4		-0.35484725	
ASTE1		-0.35489222	
ANKRD6		-0.35535038	
TMEM208		-0.3555081	
AGFG1		-0.35551068	
CORIN		-0.35563597	
MYBPH		-0.35589576	
GNAT1		-0.35601956	
IGF2BP2		-0.35634395	
LRIG1		-0.35645828	
TRPA1		-0.35680646	
CDHR2		-0.35694137	
FBXL7		-0.357084	
ADORA2B		-0.35713568	
RASSF8		-0.35734862	
DHX38		-0.35778776	
NETO2		-0.35802925	
ALDH1A2		-0.35816687	
UTP14A		-0.3584492	
SLC39A12		-0.35924327	
HBP1		-0.35930693	
ZNF558		-0.35941398	
DNAJC2		-0.359463	
CEP78		-0.35992086	
WDR6		-0.36023462	
METAP2		-0.3608055	
TTC14		-0.36099258	
LRP4		-0.36109757	
CYP2E1		-0.36149666	
PTPRD		-0.36170205	
ARMCX2		-0.36177164	
TAF12		-0.36212987	
DYNLRB2		-0.3625001	
GRIA3		-0.3628614	
SPRY2		-0.36370635	
PATL1		-0.36392224	
SLC41A3		-0.3639631	
MLLT6		-0.3641162	
PCYOX1L		-0.36417434	
LRP2BP		-0.36482283	
ZMYND19		-0.36512473	
TTLL10		-0.3652886	
ITK		-0.36573052	
SNX3		-0.3660506	
TP53INP1		-0.3666675	
MTHFD2L		-0.36670667	
USP28		-0.36671066	
HNRNPA1		-0.36728263	
IFRD1		-0.36791575	
CLIC5		-0.3682428	
ZFTRAF1		-0.36882102	
C9orf152		-0.36913002	
GRAP2		-0.3696305	
PGAP3		-0.37002683	
STAT3		-0.37271214	
KPNA1		-0.3727636	
SCGN		-0.37309286	
LINGO1		-0.37315336	
BNIP1		-0.3732203	
RIN1		-0.37328774	
TACR1		-0.37352675	
ZNF132		-0.37378147	
CHTF18		-0.37384856	
TMEM65		-0.37492144	
ZNF311		-0.37524977	
ZNF619		-0.37565944	
MKLN1		-0.37618804	
LYSMD3		-0.37643868	
S100B		-0.37652132	
ZNF280B		-0.37653124	
MIB1		-0.37659195	
ZSWIM3		-0.37697446	
COL16A1		-0.3774617	
CHSY1		-0.37757882	
GFM2		-0.37766117	
THBS2		-0.37789866	
MFRP		-0.3779893	
SPRY1		-0.37817284	
FZD8		-0.3784703	
HEMK1		-0.3785861	
CDC7		-0.37889686	
FBXO8		-0.3790313	
ATXN1L		-0.37915096	
COX16		-0.37917632	
SIRT4		-0.37935016	
KLHL28		-0.37939322	
RGMB		-0.37946752	
WDR59		-0.37959835	
ZDHHC15		-0.37979597	
ASXL3		-0.3800878	
FEN1		-0.38014066	
PDE6D		-0.3802191	
ARSI		-0.38050064	
DDX41		-0.38110292	
MTMR11		-0.38191438	
CHUK		-0.38281798	
PRDM10		-0.38283652	
ZNHIT6		-0.3829781	
ATG2A		-0.3831786	
ABCD1		-0.38346693	
RHCE		-0.38402942	
RBMS2		-0.3842031	
USP45		-0.38462588	
CEP250		-0.3851292	
TBC1D2B		-0.3853599	
SAMHD1		-0.38574678	
POP4		-0.38613656	
CSPG5		-0.38638672	
FDFT1		-0.38641873	
IFT140		-0.3866286	
CDCA8		-0.3866874	
XRCC1		-0.3867308	
KCNT2		-0.3871846	
PRADC1		-0.3880002	
SMARCAL1		-0.38820067	
RASGRP2		-0.3882652	
CEP57		-0.38850012	
SUPT3H		-0.38850763	
DCN		-0.38862213	
PURA		-0.38875982	
LGALS14		-0.39052856	
PTRHD1		-0.39057085	
CTBS		-0.39097226	
COMMD10		-0.3911249	
MYO1A		-0.3912038	
ZNF713		-0.39136088	
OSTF1		-0.39219484	
FRA10AC1		-0.3925182	
MRPL52		-0.39281073	
TLR7		-0.39355674	
TRIM72		-0.3938097	
PELP1		-0.39431798	
ATP8B1		-0.39479002	
PPP1R15B		-0.3956314	
NINJ2		-0.39567912	
PRRG3		-0.3959271	
COX19		-0.39605203	
CEP95		-0.39608625	
PRPF4		-0.39664918	
SPCS2		-0.39698285	
OXA1L		-0.3974798	
WSB2		-0.39765933	
E2F5		-0.3983062	
SNX33		-0.39856428	
EIF2D		-0.39920387	
RPLP2		-0.40002283	
CROT		-0.4001723	
STK17B		-0.40058875	
DNASE1		-0.40143552	
EIF2S1		-0.40155596	
TTF1		-0.40161157	
LSM5		-0.40175492	
PHRF1		-0.40185025	
SLC24A5		-0.4019763	
SLC43A2		-0.40234214	
TSC1		-0.4023744	
GCLC		-0.4026163	
TNRC6A		-0.40273723	
CACNG3		-0.40276685	
CCDC146		-0.40304348	
RPN1		-0.40341705	
PPM1G		-0.40355453	
MYOC		-0.40360457	
POU5F1		-0.40388906	
ANKRD52		-0.40395778	
MOSPD1		-0.4042902	
LCA5		-0.4046105	
SLC38A10		-0.4049074	
RXFP1		-0.40493512	
ARHGAP29		-0.40544364	
TLCD2		-0.40560988	
CCDC112		-0.40569496	
SP7		-0.40572393	
SH3PXD2A		-0.40654632	
SRRT		-0.40688312	
ZC3HAV1L		-0.4073055	
ARMC7		-0.40791142	
TTC21A		-0.40869612	
OSGEPL1		-0.40983438	
BTG2		-0.40996882	
TRPS1		-0.41001955	
VKORC1L1		-0.41016296	
NUP54		-0.4101631	
MAN2A1		-0.4103035	
TERF1		-0.41126296	
DYRK2		-0.4114597	
ZWINT		-0.41147724	
COMTD1		-0.4115577	
SSTR2		-0.4118874	
MALSU1		-0.41192082	
DDX56		-0.41489214	
SLC46A1		-0.4152285	
GBA2		-0.41531134	
FKBP2		-0.41537553	
SOBP		-0.41543224	
GRIK4		-0.41643858	
ATP2C1		-0.41692576	
ZMYM5		-0.41720507	
ASB14		-0.4182838	
OR2D3		-0.41868466	
PLBD1		-0.41895294	
RBCK1		-0.41976112	
EIF3E		-0.4197817	
ARHGAP24		-0.42001945	
BRSK2		-0.42012283	
NRP2		-0.42018628	
ZNF41		-0.42023093	
COPZ2		-0.42034993	
TRO		-0.4204138	
GRIA2		-0.42099962	
CRYZL1		-0.42118877	
KDELR2		-0.42119095	
NPAS4		-0.42158607	
WDR26		-0.42232966	
BPHL		-0.42279738	
FBLN5		-0.42329744	
TGDS		-0.42334434	
GADL1		-0.42348534	
PFN4		-0.42474592	
SYDE2		-0.42515194	
ZBTB46		-0.42515686	
TEAD1		-0.4252912	
NCK2		-0.42537528	
TET2		-0.42553043	
MRPL38		-0.42560482	
RSPH1		-0.42591408	
HTR3B		-0.4262808	
STRBP		-0.42657948	
PRKG2		-0.42672548	
RTN4R		-0.42725042	
ZNF34		-0.4273908	
PRKD3		-0.4283046	
MAP4K1		-0.42831016	
UTP20		-0.42919537	
GIT1		-0.42937627	
CHD2		-0.4293991	
ATP6V1D		-0.4296392	
ACTR3B		-0.4299317	
SFRP4		-0.43027568	
SUPT7L		-0.43030295	
NTHL1		-0.43045616	
BDNF		-0.43064126	
HELLS		-0.4307264	
MEFV		-0.43142703	
EIF5B		-0.43147796	
SNX22		-0.43173948	
TMUB1		-0.4318142	
ETAA1		-0.43181738	
SCAMP2		-0.43204546	
BCOR		-0.43223196	
SOX5		-0.4322356	
ABCD4		-0.43226367	
CLNS1A		-0.4331199	
ZNF391		-0.43333778	
ZSCAN29		-0.43409172	
BRD2		-0.435342	
CYP4V2		-0.4356188	
SMPD3		-0.43567622	
GFER		-0.4359583	
SFMBT2		-0.43597966	
CACNA2D4		-0.4361168	
SERINC5		-0.43635058	
ATP10D		-0.43638727	
INO80		-0.4367096	
DTYMK		-0.43687075	
TMEM150A		-0.43712473	
PDCD2		-0.4373692	
PAK2		-0.43772325	
ZNF23		-0.43778685	
PKP1		-0.4379926	
FAU		-0.4391933	
RECK		-0.439625	
SLC27A6		-0.44016692	
ABCF1		-0.44024053	
CAND2		-0.44058505	
LNX1		-0.4411156	
ENTPD1		-0.4418903	
TMEM184A		-0.4419646	
TRIM36		-0.44206303	
TRIM56		-0.442618	
CCR10		-0.4426958	
NOD2		-0.44292268	
IL6ST		-0.44321048	
CEBPZ		-0.44395262	
RAB33B		-0.4446903	
YOD1		-0.44483334	
GALK1		-0.44487324	
MBOAT2		-0.44526595	
PIKFYVE		-0.4455091	
PLS1		-0.44561046	
AQP3		-0.4456518	
FGFR1OP2		-0.446095	
COTL1		-0.44618234	
GAA		-0.44694683	
PTPN18		-0.4470195	
TOX3		-0.4471218	
FIGN		-0.44712427	
ZCCHC9		-0.44734704	
ADCY7		-0.44766855	
ELOF1		-0.44769534	
MAFG		-0.4481155	
USP21		-0.44820705	
LMAN2L		-0.44851106	
KYNU		-0.44895166	
NFAT5		-0.45035368	
ARFIP1		-0.45079598	
EIF2B5		-0.45104825	
FGL2		-0.45139626	
PCDHB3		-0.4530805	
CASK		-0.45363593	
IGFBP4		-0.45377022	
IBTK		-0.4540567	
WNT2B		-0.4540788	
DCAF12		-0.45464993	
DNAJC14		-0.45525008	
CACNB2		-0.45561635	
PRR3		-0.45573062	
PDSS1		-0.45589688	
FUBP3		-0.45599994	
ARMCX5		-0.458062	
ADPGK		-0.45826688	
PSMG2		-0.45864302	
CAMK1		-0.45893103	
CCNT2		-0.4590465	
PTPN22		-0.45943552	
PIGH		-0.45955363	
PPDPF		-0.45994696	
OTUB2		-0.46037284	
NEK6		-0.46207058	
LENG1		-0.4621967	
DDX47		-0.46247765	
EI24		-0.4627435	
DOCK9		-0.46275172	
TRAF3IP3		-0.4628763	
DNAJC19		-0.46291324	
OTUD3		-0.4630984	
RSPRY1		-0.4631021	
CRISPLD1		-0.46313748	
OR2H2		-0.46314844	
PMS1		-0.46334314	
ENO4		-0.46349785	
MRPS25		-0.4640983	
TBL3		-0.46416724	
KIF13B		-0.46484345	
RTTN		-0.46544248	
TYW1		-0.4656917	
CTNNA2		-0.4661831	
ALPL		-0.46673188	
LTB4R2		-0.4668679	
CDC5L		-0.46754262	
GNL2		-0.46790326	
VSIG1		-0.46798337	
RAD54L2		-0.46829262	
NDUFA12		-0.46832606	
RAB27A		-0.46870494	
CLIC4		-0.46898204	
IL12RB1		-0.46935424	
LRRIQ3		-0.47048995	
TPCN2		-0.4706906	
ZNF518B		-0.47075456	
MDC1		-0.4708968	
SPAG5		-0.47104117	
RBM10		-0.47136372	
PSMB10		-0.47152102	
EVI2B		-0.47175524	
GPR75-ASB3		-0.4718813	
GNL3		-0.47201046	
SLC35E3		-0.47202098	
LAPTM4A		-0.47210416	
CLN5		-0.47285363	
IDNK		-0.47285894	
CTSH		-0.47318923	
FAM149B1		-0.47406265	
GRB10		-0.47450095	
CCDC102A		-0.47468784	
EMD		-0.4748155	
DTHD1		-0.47501606	
RASGRP4		-0.47508538	
PROCA1		-0.47558853	
TMEM53		-0.47585765	
UTP15		-0.47608525	
NGLY1		-0.47649294	
PGM2L1		-0.47649848	
PAQR7		-0.47668776	
TPM3		-0.4767887	
STAT6		-0.476956	
GPR179		-0.4769813	
USP36		-0.47796902	
ZNF239		-0.47805434	
FBXO32		-0.47821754	
FTSJ3		-0.47832343	
HAX1		-0.47872588	
ACER1		-0.47891873	
RNASE4		-0.47899228	
POR		-0.47931165	
COL9A1		-0.47946766	
LCMT2		-0.4796625	
AMT		-0.47988874	
LCMT1		-0.48052353	
TUBG1		-0.48105037	
PDLIM1		-0.48114663	
PRIM2		-0.481336	
SMAD3		-0.48147833	
IGDCC3		-0.48175418	
RNPEP		-0.48208025	
HSF4		-0.48235884	
TUBA1A		-0.4825595	
DNAH5		-0.482819	
SLC5A8		-0.4830524	
ACTA2		-0.48333207	
NHLRC2		-0.4841449	
IMMP1L		-0.48422655	
ANTXR1		-0.48429894	
B4GALT7		-0.48440298	
NFE2L3		-0.48465198	
IVD		-0.48514846	
CHD4		-0.48555458	
HDAC5		-0.4857023	
NRP1		-0.48586783	
LRTOMT		-0.48616022	
TMEM8B		-0.48673192	
SLC50A1		-0.4871899	
BEND5		-0.487447	
CETN2		-0.48846996	
TLL2		-0.48873863	
PPP1R13B		-0.4887745	
C1QTNF8		-0.48886487	
RRP1		-0.48918045	
GHR		-0.48928112	
PHF12		-0.49065807	
ANXA5		-0.49071252	
ESYT1		-0.49071485	
CDC16		-0.491183	
FBXW4		-0.4917601	
NR4A1		-0.4921119	
CLMN		-0.4925958	
TBC1D8		-0.4926972	
LAYN		-0.49305552	
NEK5		-0.49352863	
REC8		-0.49371535	
CDH18		-0.49397472	
MATN4		-0.49464753	
DDX55		-0.4947488	
CASKIN2		-0.4949517	
KSR1		-0.49514082	
VWC2L		-0.49533135	
CASP10		-0.49549878	
DHX32		-0.49631783	
ARID3B		-0.49649465	
CENPF		-0.4964955	
ABO		-0.4966317	
DPY19L1		-0.49667007	
KDM6A		-0.49670708	
MBD5		-0.49690673	
DLGAP4		-0.49690703	
CDK5		-0.4971164	
BRPF3		-0.49734482	
PTPRZ1		-0.49748883	
ENTPD2		-0.49757048	
AQP7		-0.49781707	
HERC4		-0.4980126	
NEK7		-0.49826267	
PYY		-0.498456	
SOD1		-0.49853846	
RBM28		-0.49894586	
PLXNA3		-0.49896443	
GLRB		-0.49960753	
NUFIP2		-0.4997021	
ZNF341		-0.49982044	
GTPBP10		-0.49992	
UBA7		-0.5004893	
JMJD4		-0.5006758	
CORO2A		-0.5008012	
DRD4		-0.501007	
IPO13		-0.5011492	
SCLT1		-0.501267	
ZSWIM7		-0.5015634	
FBXL9P		-0.50210625	
SPEG		-0.5023404	
INTS12		-0.5027543	
PRKX		-0.5030946	
BAP1		-0.5031353	
UGDH		-0.5034404	
GABPB1		-0.50349236	
MRPS18C		-0.5038528	
HMX1		-0.5043453	
CMTM6		-0.504434	
ABHD5		-0.50456876	
MAP1LC3A		-0.5045865	
TMEM161B		-0.5049049	
BANP		-0.50508523	
NCAPH2		-0.5052235	
KCNB2		-0.5057706	
PDZK1		-0.50606656	
L1CAM		-0.5062074	
CFDP1		-0.5066689	
FKBP1B		-0.5074219	
SPNS1		-0.5076269	
MRPS11		-0.50764436	
NOXRED1		-0.5078071	
S100A11		-0.5078678	
PARG		-0.50854653	
STX18		-0.5087008	
HEATR4		-0.5088314	
KRABD3		-0.5089287	
DDB2		-0.50941914	
TMEM47		-0.50977737	
EIF3K		-0.51036656	
NR6A1		-0.51037604	
EHMT2		-0.5104767	
GALNT10		-0.5105867	
ADAMTSL5		-0.51068336	
CDH19		-0.51100403	
SLC6A8		-0.5110075	
ZFP3		-0.51104	
MTA2		-0.5113333	
DLX2		-0.51136434	
NUP188		-0.5115859	
HJURP		-0.5116177	
PTRH2		-0.5119811	
SAV1		-0.5120646	
NOTCH3		-0.5126068	
EIF2AK1		-0.5128865	
PEX5		-0.5130472	
PLCD4		-0.51319516	
LLPH		-0.5137518	
KCTD16		-0.514199	
DNAJC3		-0.51429534	
NGFR		-0.51430964	
EFEMP2		-0.5153475	
ZNF827		-0.51580817	
HEG1		-0.51606035	
SOCS3		-0.5163145	
GPSM2		-0.51637703	
GORAB		-0.516455	
ZNF22		-0.5165717	
GIMAP8		-0.516634	
HIVEP3		-0.5173801	
ZNF181		-0.5174949	
FAIM		-0.5179946	
OSMR		-0.5180846	
ZNF175		-0.51845735	
ZNF335		-0.51872396	
VPS28		-0.5189356	
KPNA2		-0.5190068	
FGD4		-0.51933527	
LMNB1		-0.51957643	
ANKDD1A		-0.5196118	
IQCE		-0.52007735	
PSMC6		-0.5203168	
PINX1		-0.5204046	
HLTF		-0.5205045	
EMB		-0.5207353	
BTBD17		-0.5209863	
ZC3H8		-0.521001	
SV2C		-0.52101094	
CMC1		-0.5215036	
MPG		-0.52213824	
CREBZF		-0.52237093	
CLDN20		-0.5230199	
ZNF609		-0.52323735	
PLCE1		-0.5233638	
DRD2		-0.5240568	
SPRY4		-0.5245066	
SNRPD1		-0.5245582	
CWC15		-0.5264479	
UBE2B		-0.5265919	
SOX18		-0.5269594	
AIM2		-0.5276916	
ITPKA		-0.52810407	
ARSB		-0.5282851	
DTNA		-0.5284221	
BYSL		-0.5287083	
EML6		-0.5287794	
NOC4L		-0.53037065	
RAPGEF6		-0.5306981	
TRMT1L		-0.5307239	
SNCG		-0.5308055	
BATF		-0.5308509	
TGM3		-0.5314322	
SEMA4A		-0.5314964	
TANC1		-0.53163093	
NAGK		-0.53198695	
NAIF1		-0.53208435	
RFWD3		-0.5333905	
ANKRD44		-0.5336395	
ZNF33A		-0.5339008	
KANK1		-0.535755	
USP44		-0.53602755	
PRPSAP1		-0.536048	
FKBP15		-0.53604805	
COMT		-0.53625077	
VIPR1		-0.5362887	
SLC39A1		-0.5364488	
GABRA2		-0.53651834	
CYTH1		-0.53704613	
EGR2		-0.53754705	
DAG1		-0.5378268	
DTX2		-0.5381794	
MALT1		-0.5383243	
