Geneid	SRR15024168	SRR15024173	SRR15024174	SRR15024175	SRR15024177	SRR15024178	SRR15024182	SRR15024183	SRR15024186	SRR15024188
ENSMMUG00000055080	0	0	0	2	0	0	1	0	6	3
ENSMMUG00000055081	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055082	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055083	6343	5766	6764	6030	4920	4640	6493	4922	5432	5155
ENSMMUG00000055084	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055085	13	3	1	2	9	7	1	5	3	0
ENSMMUG00000055086	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055087	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055088	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055089	0	0	0	3	0	1	1	2	0	2
ENSMMUG00000055090	58	23	22	67	34	28	35	21	36	27
ENSMMUG00000055091	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055092	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055093	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055094	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055095	1	0	0	0	0	0	0	0	0	0
ENSMMUG00000055096	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055097	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055098	0	0	0	0	0	0	0	0	0	1
ENSMMUG00000055099	0	0	0	0	3	0	0	4	0	3
ENSMMUG00000055100	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055101	1	0	0	0	0	1	0	0	0	1
ENSMMUG00000055102	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055103	0	0	0	0	0	0	1	0	0	0
ENSMMUG00000055104	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055105	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055106	0	0	0	4	7	0	0	2	0	1
ENSMMUG00000055107	13	25	29	31	24	15	28	19	12	22
ENSMMUG00000055108	16	2	4	10	5	9	9	6	14	4
ENSMMUG00000055109	8	11	20	26	12	17	14	23	9	15
ENSMMUG00000055110	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055111	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055112	0	0	0	0	0	1	0	1	0	2
ENSMMUG00000055113	5	0	4	2	0	0	2	4	1	1
ENSMMUG00000055114	7	0	2	0	5	4	2	2	3	1
ENSMMUG00000055115	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055116	0	0	0	0	0	0	0	0	0	1
ENSMMUG00000055117	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055118	1666	1181	1368	1893	1042	1515	1458	1163	1443	1412
ENSMMUG00000055119	2	0	0	1	5	4	10	2	2	5
ENSMMUG00000055120	0	0	0	0	1	0	0	0	4	0
ENSMMUG00000055121	0	0	0	0	0	0	0	0	1	0
ENSMMUG00000055122	0	0	1	1	0	0	0	0	0	0
ENSMMUG00000055123	24	26	25	17	45	32	54	8	49	4
ENSMMUG00000055124	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055125	2	0	0	5	0	0	0	0	0	0
ENSMMUG00000055126	15	0	4	5	7	5	7	6	5	3
ENSMMUG00000055127	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055128	2401	2463	3038	2239	2120	1958	3170	2157	2800	2061
ENSMMUG00000055129	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055130	0	0	2	3	2	2	5	0	1	1
ENSMMUG00000055131	314	329	401	259	221	249	347	234	322	261
ENSMMUG00000055132	9	0	2	4	1	1	0	0	0	0
ENSMMUG00000055133	0	0	4	0	0	1	0	1	2	2
ENSMMUG00000055134	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055135	4	0	10	6	10	19	9	5	5	10
ENSMMUG00000055136	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055137	0	0	0	0	0	0	0	0	1	1
ENSMMUG00000055138	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055139	1	0	0	0	0	0	0	1	0	0
ENSMMUG00000055140	0	0	1	0	0	0	0	0	0	0
ENSMMUG00000055141	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055142	203	101	115	141	147	133	203	116	160	130
ENSMMUG00000055143	0	0	0	0	0	1	0	0	0	0
ENSMMUG00000055144	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055145	1076	1260	1372	1053	1170	831	1295	886	1789	757
ENSMMUG00000055146	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055147	0	0	0	0	0	0	0	0	1	0
ENSMMUG00000055148	364	427	302	292	272	238	369	290	346	276
ENSMMUG00000055149	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055150	1	0	0	0	0	0	0	0	0	2
ENSMMUG00000055151	0	0	0	1	2	0	0	0	0	0
ENSMMUG00000055152	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055153	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055154	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055155	29	9	47	49	30	16	42	28	6	25
ENSMMUG00000055156	0	0	0	2	0	0	0	0	3	0
ENSMMUG00000055157	0	0	0	0	0	0	0	0	1	0
ENSMMUG00000055158	36	15	20	46	16	15	19	30	18	12
ENSMMUG00000055159	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055160	0	0	0	2	0	1	0	0	0	0
ENSMMUG00000055161	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055162	12	4	6	19	7	5	11	0	9	15
ENSMMUG00000055163	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055164	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055165	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055166	3	0	1	2	0	1	2	2	2	1
ENSMMUG00000055167	29	6	15	38	10	15	8	22	24	23
ENSMMUG00000055168	5	0	0	2	0	1	0	6	0	0
ENSMMUG00000055169	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055170	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055171	2	0	4	2	2	2	3	2	1	3
ENSMMUG00000055172	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055173	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055174	0	0	0	0	0	0	1	0	0	1
ENSMMUG00000055175	1	0	0	0	0	0	0	0	0	0
ENSMMUG00000055176	11	1	21	10	20	15	22	7	9	13
ENSMMUG00000055177	40	33	16	51	33	17	21	20	25	31
ENSMMUG00000055178	4	4	1	5	5	1	0	8	2	2
ENSMMUG00000055179	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055180	0	1	0	0	0	0	0	0	0	0
ENSMMUG00000055181	0	10	2	0	4	2	4	10	11	8
ENSMMUG00000055182	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055183	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055184	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055185	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055186	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055187	135	131	134	76	94	109	201	150	125	88
ENSMMUG00000055188	2	0	0	2	0	0	2	0	5	0
ENSMMUG00000055189	0	4	0	1	0	0	1	3	0	1
ENSMMUG00000055190	0	0	0	0	0	0	0	1	0	0
ENSMMUG00000055191	45	16	56	62	22	35	20	29	40	37
ENSMMUG00000055192	48	52	54	63	65	24	35	35	45	50
ENSMMUG00000055193	0	0	0	0	0	0	0	0	0	1
ENSMMUG00000055194	3	0	0	0	1	0	0	0	3	0
ENSMMUG00000055195	36	33	10	34	32	25	32	32	12	12
ENSMMUG00000055196	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055197	38	43	24	45	24	16	6	23	21	26
ENSMMUG00000055198	4	11	4	6	11	8	1	8	7	8
ENSMMUG00000055199	101	99	75	97	110	82	47	45	86	73
ENSMMUG00000055200	0	0	0	0	0	1	0	0	0	0
ENSMMUG00000055201	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055202	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055203	166	81	104	85	99	80	176	95	96	45
ENSMMUG00000055204	8	4	0	22	28	19	0	12	7	13
ENSMMUG00000055205	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055206	3	0	0	1	0	0	0	0	0	1
ENSMMUG00000055207	0	0	0	0	1	1	0	1	1	0
ENSMMUG00000055208	0	0	0	1	0	0	0	0	0	0
ENSMMUG00000055209	712	460	549	726	605	530	494	548	471	415
ENSMMUG00000055210	388	333	317	266	453	282	439	270	361	284
ENSMMUG00000055211	133	83	76	94	123	80	109	64	71	62
ENSMMUG00000055212	4	0	0	0	0	2	0	0	1	0
ENSMMUG00000055213	0	0	0	0	0	0	0	0	1	0
ENSMMUG00000055214	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055215	9	5	3	5	5	0	14	8	4	12
ENSMMUG00000055216	3	2	3	1	1	1	0	0	0	0
ENSMMUG00000055217	1	27	5	0	0	1	0	17	18	0
ENSMMUG00000055218	0	0	0	0	0	0	3	0	0	1
ENSMMUG00000055219	0	6	0	0	1	1	0	0	0	0
ENSMMUG00000055220	0	0	0	0	3	0	1	0	2	0
ENSMMUG00000055221	1	0	0	0	0	0	0	0	0	0
ENSMMUG00000055222	5	0	5	6	4	2	3	3	6	4
ENSMMUG00000055223	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055224	0	0	0	0	0	0	0	0	1	0
ENSMMUG00000055225	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055226	438	378	549	559	462	345	727	566	553	490
ENSMMUG00000055227	10	17	10	15	6	11	14	7	21	6
ENSMMUG00000055228	19	15	9	22	26	20	17	7	12	32
ENSMMUG00000055229	8	0	2	1	5	4	2	6	2	1
ENSMMUG00000055230	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055231	0	0	2	0	0	0	0	0	0	0
ENSMMUG00000055232	0	0	0	1	0	1	0	0	0	0
ENSMMUG00000055233	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055234	0	0	0	3	0	2	0	0	0	2
ENSMMUG00000055235	49	39	26	40	26	17	31	34	36	32
ENSMMUG00000055236	0	3	2	0	4	0	1	0	2	1
ENSMMUG00000055237	188	235	172	193	195	142	197	86	145	220
ENSMMUG00000055238	2	0	0	1	0	2	1	1	0	1
ENSMMUG00000055239	6	0	3	0	1	0	1	8	2	4
ENSMMUG00000055240	102	86	89	112	63	73	87	40	55	71
ENSMMUG00000055241	928	862	930	712	905	626	1172	897	957	666
ENSMMUG00000055242	2951	1884	2500	1942	2000	2820	3045	2156	4314	2170
ENSMMUG00000055243	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055244	0	0	0	0	1	0	0	0	0	0
ENSMMUG00000055245	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055246	0	1	3	0	0	0	1	0	0	2
ENSMMUG00000055247	0	0	0	0	0	0	0	0	1	0
ENSMMUG00000055248	0	2	0	0	0	0	0	0	0	0
ENSMMUG00000055249	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055250	0	0	0	3	0	0	1	0	2	3
ENSMMUG00000055251	0	1	0	10	2	11	1	6	7	7
ENSMMUG00000055252	1709	1092	1183	1092	1458	1066	1447	1133	1254	988
ENSMMUG00000055253	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055254	19	10	13	10	16	9	11	11	8	6
ENSMMUG00000055255	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055256	12	2	9	13	9	7	1	7	13	3
ENSMMUG00000055257	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055258	0	0	2	0	0	0	0	0	0	0
ENSMMUG00000055259	16	12	14	11	13	4	3	14	6	11
ENSMMUG00000055260	7	0	5	11	0	2	3	5	5	7
ENSMMUG00000055261	0	0	0	3	0	0	0	1	0	0
ENSMMUG00000055262	3	3	0	4	0	3	3	1	3	4
ENSMMUG00000055263	2	4	0	3	3	9	3	0	3	2
ENSMMUG00000055264	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055265	1	0	2	0	0	0	5	0	2	0
ENSMMUG00000055266	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055267	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055268	2	6	0	2	4	2	0	0	1	5
ENSMMUG00000055269	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055270	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055271	63	40	35	35	67	35	55	34	45	36
ENSMMUG00000055272	13	20	24	8	29	17	12	12	14	15
ENSMMUG00000055273	0	0	0	0	1	0	0	0	0	0
ENSMMUG00000055274	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055275	0	0	0	1	0	0	0	0	0	0
ENSMMUG00000055276	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055277	4	0	0	0	4	0	1	0	0	1
ENSMMUG00000055278	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055279	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055280	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055281	1	2	0	1	5	3	0	1	7	3
ENSMMUG00000055282	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055283	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055284	5	0	0	1	1	5	3	0	2	0
ENSMMUG00000055285	0	0	0	0	4	2	0	0	0	0
ENSMMUG00000055286	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055287	40	16	40	43	22	34	35	20	31	25
ENSMMUG00000055288	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055289	505	520	622	443	566	406	628	443	578	474
ENSMMUG00000055290	31	20	29	37	22	13	35	20	22	12
ENSMMUG00000055291	0	0	0	0	0	1	0	0	0	0
ENSMMUG00000055292	30	25	52	40	43	43	58	27	21	28
ENSMMUG00000055293	0	1	0	3	0	0	0	0	0	0
ENSMMUG00000055294	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055295	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055296	1103	728	907	682	786	624	1127	801	838	511
ENSMMUG00000055297	2	0	0	0	4	0	0	0	2	0
ENSMMUG00000055298	0	0	4	0	0	0	0	0	2	0
ENSMMUG00000055299	0	0	0	1	3	0	2	0	1	1
ENSMMUG00000055300	29	9	25	29	20	20	42	13	22	29
ENSMMUG00000055301	0	0	0	0	0	0	0	0	2	0
ENSMMUG00000055302	559	502	414	586	521	502	562	348	498	351
ENSMMUG00000055303	0	1	0	0	0	0	0	0	0	0
ENSMMUG00000055304	3	0	0	6	6	5	1	1	3	2
ENSMMUG00000055305	7	6	5	5	2	1	0	1	4	8
ENSMMUG00000055306	12	14	10	7	11	12	11	1	13	6
ENSMMUG00000055307	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055308	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055309	0	0	0	2	0	1	1	0	2	1
ENSMMUG00000055310	11	6	5	18	10	11	5	4	7	7
ENSMMUG00000055311	0	0	0	0	2	0	0	0	2	0
ENSMMUG00000055312	1	8	6	10	0	3	1	6	9	9
ENSMMUG00000055313	0	0	0	2	1	1	1	0	1	4
ENSMMUG00000055314	1	1	1	0	2	1	1	4	0	1
ENSMMUG00000055315	3	0	2	6	6	5	3	8	4	2
ENSMMUG00000055316	8	3	5	3	0	1	1	0	0	2
ENSMMUG00000055317	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055318	4	3	0	4	7	0	2	0	4	4
ENSMMUG00000055319	1	1	11	6	2	1	17	5	13	4
ENSMMUG00000055320	8	2	0	4	8	9	1	0	6	8
ENSMMUG00000055321	0	1	0	0	0	0	0	0	0	0
ENSMMUG00000055322	1	3	0	0	0	1	1	2	0	2
ENSMMUG00000055323	0	0	0	0	0	1	0	0	0	0
ENSMMUG00000055324	0	0	0	0	2	0	0	0	1	0
ENSMMUG00000055325	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055326	353	226	222	214	259	192	242	216	219	172
ENSMMUG00000055327	140	123	80	105	85	76	135	83	83	50
ENSMMUG00000055328	7	1	3	6	1	8	0	2	3	2
ENSMMUG00000055329	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055330	0	0	0	0	0	1	0	0	0	0
ENSMMUG00000055331	2	0	1	0	2	3	0	0	0	0
ENSMMUG00000055332	1	0	0	0	0	0	0	0	0	0
ENSMMUG00000055333	207	220	141	140	163	210	190	101	198	125
ENSMMUG00000055334	5	0	1	0	1	0	0	0	1	0
ENSMMUG00000055335	2	2	0	0	0	2	0	0	0	0
ENSMMUG00000055336	0	1	4	0	5	1	3	0	3	3
ENSMMUG00000055337	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055338	4405	3645	3905	2896	3954	3068	4322	3324	3840	2458
ENSMMUG00000055339	1143	864	999	1169	1014	779	908	936	951	940
ENSMMUG00000055340	0	0	0	1	0	0	0	2	0	3
ENSMMUG00000055341	0	4	0	0	2	0	0	0	0	0
ENSMMUG00000055342	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055343	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055344	211	224	251	197	168	154	227	145	202	146
ENSMMUG00000055345	0	1	0	0	0	0	1	0	0	2
ENSMMUG00000055346	306	376	426	256	233	209	264	93	312	269
ENSMMUG00000055347	4	3	7	6	10	4	6	6	7	6
ENSMMUG00000055348	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055349	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055350	376	315	549	316	288	163	524	225	342	279
ENSMMUG00000055351	0	0	0	0	0	0	1	0	0	0
ENSMMUG00000055352	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055353	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055354	0	0	0	0	0	0	0	0	2	0
ENSMMUG00000055355	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055356	0	5	4	0	2	1	0	0	1	0
ENSMMUG00000055357	90	73	77	74	66	40	89	59	48	71
ENSMMUG00000055358	14	19	10	33	26	11	14	10	17	9
ENSMMUG00000055359	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055360	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055361	12	11	15	22	31	15	17	9	17	19
ENSMMUG00000055362	11	0	0	6	7	8	3	3	2	10
ENSMMUG00000055363	1	3	9	5	5	4	1	0	4	5
ENSMMUG00000055364	45	48	47	37	56	52	41	22	34	18
ENSMMUG00000055365	0	0	6	1	0	0	0	0	1	0
ENSMMUG00000055366	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055367	0	0	0	0	0	0	0	0	0	2
ENSMMUG00000055368	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055369	14	16	17	18	12	11	11	9	10	17
ENSMMUG00000055370	0	0	0	0	0	4	0	0	0	0
ENSMMUG00000055371	345	261	224	176	209	198	238	239	133	158
ENSMMUG00000055372	0	0	0	0	1	0	0	0	0	0
ENSMMUG00000055373	0	2	1	0	2	0	0	0	0	5
ENSMMUG00000055374	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055375	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055376	442	387	377	605	486	380	467	353	534	343
ENSMMUG00000055377	10	1	7	15	7	10	6	8	9	6
ENSMMUG00000055378	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055379	4	0	0	1	1	0	0	1	1	0
ENSMMUG00000055380	0	0	0	1	0	0	0	0	0	0
ENSMMUG00000055381	7	5	1	4	9	3	12	6	0	4
ENSMMUG00000055382	0	0	0	0	0	0	4	0	0	0
ENSMMUG00000055383	2	0	0	4	0	1	1	1	4	2
ENSMMUG00000055384	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055385	0	0	0	4	0	0	0	0	0	0
ENSMMUG00000055386	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055387	0	0	0	3	1	3	0	2	0	3
ENSMMUG00000055388	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055389	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055390	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055391	4	0	0	2	0	0	0	0	0	3
ENSMMUG00000055392	80	17	29	94	41	52	88	61	68	37
ENSMMUG00000055393	1	0	7	2	1	2	0	0	0	0
ENSMMUG00000055394	5	3	1	0	0	3	6	2	2	3
ENSMMUG00000055395	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055396	0	0	0	0	0	0	0	0	2	1
ENSMMUG00000055397	1	1	0	0	0	0	0	0	0	0
ENSMMUG00000055398	6	0	1	2	0	1	1	0	3	2
ENSMMUG00000055399	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055400	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055401	0	2	0	2	0	1	1	1	0	2
ENSMMUG00000055402	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055403	4	5	11	8	7	13	8	3	5	9
ENSMMUG00000055404	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055405	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055406	0	0	4	0	0	0	0	0	5	2
ENSMMUG00000055407	1	0	0	0	0	0	0	0	2	1
ENSMMUG00000055408	0	0	0	0	0	0	1	0	0	0
ENSMMUG00000055409	3	2	0	2	2	0	1	1	1	0
ENSMMUG00000055410	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055411	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055412	2	0	0	0	0	0	0	0	0	0
ENSMMUG00000055413	0	1	0	2	5	1	2	0	0	3
ENSMMUG00000055414	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055415	25	14	33	29	18	18	21	14	23	20
ENSMMUG00000055416	3	0	0	0	0	0	0	0	0	0
ENSMMUG00000055417	0	0	0	0	0	0	0	1	0	0
ENSMMUG00000055418	0	0	1	1	0	1	0	0	0	0
ENSMMUG00000055419	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055420	19	6	20	7	5	7	12	3	13	11
ENSMMUG00000055421	0	0	0	0	0	0	0	0	1	0
ENSMMUG00000055422	0	0	0	0	0	0	1	0	0	0
ENSMMUG00000055423	261	260	208	311	232	160	253	131	246	251
ENSMMUG00000055424	1	0	3	3	2	4	0	0	2	2
ENSMMUG00000055425	2	5	0	1	11	7	2	3	2	2
ENSMMUG00000055426	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055427	0	0	0	1	0	1	0	0	0	0
ENSMMUG00000055428	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055429	1	3	0	12	0	1	2	0	2	4
ENSMMUG00000055430	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055431	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055432	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055433	0	0	0	3	1	1	3	2	1	2
ENSMMUG00000055434	0	0	0	1	0	1	0	0	0	0
ENSMMUG00000055435	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055436	0	0	2	0	2	1	1	0	1	0
ENSMMUG00000055437	0	0	0	1	0	1	0	1	0	3
ENSMMUG00000055438	10	0	3	0	4	0	0	3	1	0
ENSMMUG00000055439	0	0	1	0	0	1	1	0	0	0
ENSMMUG00000055440	0	1	0	2	0	0	0	0	0	0
ENSMMUG00000055441	0	0	0	4	0	3	0	1	0	0
ENSMMUG00000055442	0	0	0	0	1	0	2	1	0	0
ENSMMUG00000055443	140	166	243	118	103	61	173	33	132	98
ENSMMUG00000055444	2	1	4	2	1	3	6	4	3	3
ENSMMUG00000055445	0	1	0	4	0	2	4	2	0	1
ENSMMUG00000055446	470	443	441	292	406	303	477	354	409	327
ENSMMUG00000055447	471	398	546	432	451	198	530	583	480	299
ENSMMUG00000055448	0	0	1	0	0	0	0	0	0	0
ENSMMUG00000055449	1517	1526	1490	1089	1192	1469	2082	2104	1375	913
ENSMMUG00000055450	2	2	12	2	12	0	1	2	7	9
ENSMMUG00000055451	0	0	2	0	0	0	0	0	0	0
ENSMMUG00000055452	1	7	1	5	5	7	1	3	5	2
ENSMMUG00000055453	63	71	72	54	72	26	72	40	63	36
ENSMMUG00000055454	1	0	0	0	0	0	0	0	0	0
ENSMMUG00000055455	16	16	30	16	42	22	22	27	30	17
ENSMMUG00000055456	0	0	0	1	0	0	0	2	0	2
ENSMMUG00000055457	7	8	9	14	10	14	7	5	5	5
ENSMMUG00000055458	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055459	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055460	11	2	7	14	11	10	9	6	10	15
ENSMMUG00000055461	0	0	0	0	0	0	0	0	0	1
ENSMMUG00000055462	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055463	0	0	0	0	0	0	1	0	0	0
ENSMMUG00000055464	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055465	0	0	0	2	0	0	1	1	1	0
ENSMMUG00000055466	0	0	0	1	0	0	1	0	0	0
ENSMMUG00000055467	15	15	8	10	12	9	8	1	16	14
ENSMMUG00000055468	162	178	199	138	148	88	171	151	184	123
ENSMMUG00000055469	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055470	1	0	0	0	0	0	0	0	0	2
ENSMMUG00000055471	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055472	18	11	4	4	16	3	15	6	9	15
ENSMMUG00000055473	6	10	0	8	0	6	5	1	4	1
ENSMMUG00000055474	0	0	0	0	0	0	0	0	0	2
ENSMMUG00000055475	5	1	0	2	1	2	0	0	1	3
ENSMMUG00000055476	0	0	0	1	0	0	2	5	0	1
ENSMMUG00000055477	1	2	2	1	1	2	3	5	4	4
ENSMMUG00000055478	1	0	3	0	0	1	0	1	0	2
ENSMMUG00000055479	0	0	0	0	0	0	0	1	0	0
ENSMMUG00000055480	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055481	46	29	67	43	37	55	57	232	94	84
ENSMMUG00000055482	16	14	6	21	10	13	13	8	4	10
ENSMMUG00000055483	27	36	6	26	35	23	35	36	32	30
ENSMMUG00000055484	0	8	1	5	1	0	2	3	0	4
ENSMMUG00000055485	51	15	21	35	22	19	35	5	16	24
ENSMMUG00000055486	0	0	1	0	0	0	0	0	0	0
ENSMMUG00000055487	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055488	0	0	0	0	0	0	1	0	0	0
ENSMMUG00000055489	11	0	4	5	1	11	1	1	1	5
ENSMMUG00000055490	484	299	346	308	359	315	388	377	370	283
ENSMMUG00000055491	0	0	0	0	0	0	3	0	0	0
ENSMMUG00000055492	679	657	810	463	693	527	895	579	654	456
ENSMMUG00000055493	0	0	0	0	0	0	2	0	0	0
ENSMMUG00000055494	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055495	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055496	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055497	0	0	0	3	1	1	1	0	0	3
ENSMMUG00000055498	71	86	65	69	73	58	83	87	79	54
ENSMMUG00000055499	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055500	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055501	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055502	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055503	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055504	299	179	293	343	352	199	344	182	236	127
ENSMMUG00000055505	0	0	0	1	0	0	0	0	0	0
ENSMMUG00000055506	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055507	5	6	7	13	8	1	18	13	5	6
ENSMMUG00000055508	0	0	0	0	0	1	0	0	0	1
ENSMMUG00000055509	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055510	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055511	23	13	16	11	12	7	17	17	15	8
