Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,AGE,individual_id,sex,source_name,tissue,Dominance_rank
SRR15023769,RNA-Seq,100,2263645300,PRJNA743291,SAMN20012696,721338607,GEO,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX11335633,GSM5414967,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:23:00Z,1,GSM5414967,SRP326660,7.27,4J3,female,anterior cingulate cortex,anterior cingulate cortex,mid
SRR15023770,RNA-Seq,100,2758541800,PRJNA743291,SAMN20012695,869667027,GEO,public,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX11335634,GSM5414968,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:26:00Z,1,GSM5414968,SRP326660,11.02,1B7,male,dentate gyrus,dentate gyrus,high
SRR15023771,RNA-Seq,100,2369294600,PRJNA743291,SAMN20012694,766837404,GEO,public,"fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX11335635,GSM5414969,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:23:00Z,1,GSM5414969,SRP326660,12.07,3A9,female,anterior cingulate cortex,anterior cingulate cortex,low
SRR15023772,RNA-Seq,100,2793761800,PRJNA743291,SAMN20012693,888318331,GEO,public,"fastq,sra,run.zq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX11335636,GSM5414970,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:28:00Z,1,GSM5414970,SRP326660,10.17,9C6,male,anterior cingulate cortex,anterior cingulate cortex,low
SRR15023773,RNA-Seq,100,2168891700,PRJNA743291,SAMN20012692,688365193,GEO,public,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX11335637,GSM5414971,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:25:00Z,1,GSM5414971,SRP326660,5.11,4N7,male,dentate gyrus,dentate gyrus,high
SRR15023776,RNA-Seq,100,1866363000,PRJNA743291,SAMN20012658,600601357,GEO,public,"run.zq,fastq,sra","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX11335656,GSM5414974,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:26:00Z,1,GSM5414974,SRP326660,5.89,3L5,male,dentate gyrus,dentate gyrus,mid
SRR15023777,RNA-Seq,100,673932800,PRJNA743291,SAMN20012657,220574622,GEO,public,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX11335657,GSM5414975,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:20:00Z,1,GSM5414975,SRP326660,13.94,60T,male,anterior cingulate cortex,anterior cingulate cortex,low
SRR15023778,RNA-Seq,100,3369939000,PRJNA743291,SAMN20012656,1067504741,GEO,public,"run.zq,fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX11335658,GSM5414976,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:30:00Z,1,GSM5414976,SRP326660,6.05,8L6,male,anterior cingulate cortex,anterior cingulate cortex,low
SRR15023779,RNA-Seq,100,1298793500,PRJNA743291,SAMN20012655,414428713,GEO,public,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX11335659,GSM5414977,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:20:00Z,1,GSM5414977,SRP326660,6.94,9I7,female,dentate gyrus,dentate gyrus,low
SRR15023780,RNA-Seq,100,2414485400,PRJNA743291,SAMN20012654,778693434,GEO,public,"sra,run.zq,fastq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX11335660,GSM5414978,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:28:00Z,1,GSM5414978,SRP326660,5.08,5N1,female,primary visual cortex,primary visual cortex,mid
SRR15023781,RNA-Seq,100,4764719600,PRJNA743291,SAMN20012653,1553804897,GEO,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX11335661,GSM5414979,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:35:00Z,1,GSM5414979,SRP326660,5.89,3L5,male,anterior cingulate cortex,anterior cingulate cortex,mid
SRR15023782,RNA-Seq,100,1927853300,PRJNA743291,SAMN20012652,612477560,GEO,public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX11335662,GSM5414980,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:24:00Z,1,GSM5414980,SRP326660,6.13,7L0,female,dentate gyrus,dentate gyrus,low
SRR15023783,RNA-Seq,100,2439482000,PRJNA743291,SAMN20012651,785979204,GEO,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX11335679,GSM5414981,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:26:00Z,1,GSM5414981,SRP326660,11.02,1B7,male,primary visual cortex,primary visual cortex,high
SRR15023784,RNA-Seq,100,2268068300,PRJNA743291,SAMN20012650,739271875,GEO,public,"sra,fastq,run.zq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX11335680,GSM5414982,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:29:00Z,1,GSM5414982,SRP326660,5.08,5N1,female,anterior cingulate cortex,anterior cingulate cortex,mid
